filename,original_filename,source_path,kit_path,required_by_prompt,traffic_light
EP08_shortwave_radio_receiver.jpg,EP08_S01_shortwave_radio_receiver_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/MEDIA_TECH/EP08_S01_shortwave_radio_receiver_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_shortwave_radio_receiver.jpg,NO,GREEN
EP08_CRT_monitor.jpg,EP08_S06_CRT_monitor_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/MEDIA_TECH/EP08_S06_CRT_monitor_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_CRT_monitor.jpg,NO,GREEN
EP08_Sharp_OZ9500_Fax_VT100_Modem_c1994.jpg,EP08_S07_Sharp_OZ9500_Fax_VT100_Modem_c1994_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/MEDIA_TECH/EP08_S07_Sharp_OZ9500_Fax_VT100_Modem_c1994_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Sharp_OZ9500_Fax_VT100_Modem_c1994.jpg,NO,GREEN
EP08_Art_Bell_portrait_2000.webp,EP08_S01_Art_Bell_portrait_2000_CC0.webp,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/PORTRAITS/EP08_S01_Art_Bell_portrait_2000_CC0.webp,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Art_Bell_portrait_2000.webp,YES,GREEN
EP08_Rotary_Dial_Telephone.svg,EP08_S01_Rotary_Dial_Telephone_CC0.svg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/TECH_ICONS/EP08_S01_Rotary_Dial_Telephone_CC0.svg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Rotary_Dial_Telephone.svg,NO,GREEN
EP08_9_6k_Modem_PCB.jpg,EP08_S02_9_6k_Modem_PCB_CC0.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/TECH_OBJECTS/EP08_S02_9_6k_Modem_PCB_CC0.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_9_6k_Modem_PCB.jpg,NO,GREEN
EP08_Bandai_Apple_Pippin_Modem.jpg,EP08_S02_Bandai_Apple_Pippin_Modem_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/TECH_OBJECTS/EP08_S02_Bandai_Apple_Pippin_Modem_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Bandai_Apple_Pippin_Modem.jpg,NO,GREEN
EP08_Generic_Modem.jpg,EP08_S02_Generic_Modem_CC0.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/TECH_OBJECTS/EP08_S02_Generic_Modem_CC0.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Generic_Modem.jpg,NO,GREEN
EP08_Schneider_MM12_Monochrome_Monitor.jpg,EP08_S02_Schneider_MM12_Monochrome_Monitor_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/TECH_OBJECTS/EP08_S02_Schneider_MM12_Monochrome_Monitor_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Schneider_MM12_Monochrome_Monitor.jpg,NO,GREEN
EP08_Area51_CIA_declassified_diagram_1966.jpg,EP08_S02_Area51_CIA_declassified_diagram_1966_PD.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/UFO_CONTEXT/EP08_S02_Area51_CIA_declassified_diagram_1966_PD.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Area51_CIA_declassified_diagram_1966.jpg,NO,GREEN
EP08_FBI_Roswell_UFO_file_1947.pdf,EP08_S02_FBI_Roswell_UFO_file_1947_PD.pdf,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/UFO_CONTEXT/EP08_S02_FBI_Roswell_UFO_file_1947_PD.pdf,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_FBI_Roswell_UFO_file_1947.pdf,NO,GREEN
EP08_Roswell_US_Government_reports_1994-1997.png,EP08_S02_Roswell_US_Government_reports_1994-1997_PD.png,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/01_ORIGINAL_GREEN/UFO_CONTEXT/EP08_S02_Roswell_US_Government_reports_1994-1997_PD.png,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Roswell_US_Government_reports_1994-1997.png,NO,GREEN
EP08_Shure_55S_vintage_mic.jpg,EP08_S01_Shure_55S_vintage_mic_CC-BY-SA-3.0.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/02_REVIEW_YELLOW/AUDIO_EQUIPMENT/EP08_S01_Shure_55S_vintage_mic_CC-BY-SA-3.0.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Shure_55S_vintage_mic.jpg,NO,YELLOW
EP08_Callisto_BBS_screenshot.png,EP08_S02_Callisto_BBS_screenshot_GFDL.png,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/02_REVIEW_YELLOW/COMPUTER_SCREENS/EP08_S02_Callisto_BBS_screenshot_GFDL.png,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Callisto_BBS_screenshot.png,NO,YELLOW
EP08_1996_radio_studio_context.jpg,EP08_S01_1996_radio_studio_context_CC-BY-SA-4.0.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/02_REVIEW_YELLOW/MEDIA_TECH/EP08_S01_1996_radio_studio_context_CC-BY-SA-4.0.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_1996_radio_studio_context.jpg,NO,YELLOW
EP08_Budd_Hopkins_John_E_Mack_hypnosis_Istanbul_1995.jpg,EP08_S02_Budd_Hopkins_John_E_Mack_hypnosis_Istanbul_1995_CC-BY-SA-4.0.jpg,SCHLAFPARALYSE_ASSETS_PHASE2/EP08/02_REVIEW_YELLOW/PORTRAITS_EVENTS/EP08_S02_Budd_Hopkins_John_E_Mack_hypnosis_Istanbul_1995_CC-BY-SA-4.0.jpg,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/EP08_Budd_Hopkins_John_E_Mack_hypnosis_Istanbul_1995.jpg,NO,YELLOW
STYLE_CINEMATIC_EP08.png,STYLE_CINEMATIC_EP08.png,GENERATED_WITH_IMAGEGEN,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/STYLE_CINEMATIC_EP08.png,YES,GENERATED_STYLE
STYLE_CONCEPTUAL_EP08.png,STYLE_CONCEPTUAL_EP08.png,GENERATED_WITH_IMAGEGEN,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/STYLE_CONCEPTUAL_EP08.png,YES,GENERATED_STYLE
STYLE_MEDIA_EP08.png,STYLE_MEDIA_EP08.png,GENERATED_WITH_IMAGEGEN,06_PRODUCTION/EP08_SCHLAFPARALYSE_V4/IMAGE_GENERATION_KIT/02_ASSETS/STYLE_MEDIA_EP08.png,YES,GENERATED_STYLE
